UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
458803, 2,  2,"R",1,"R",0
458803, 5,  5,"R",1,"R",1
458803,28, 28,"R",5,"R",2
458803,47, 47,"R",32,"R",16
458803,58,999,"R",39,"R",19
458803,99, 99,"R",39,"R",19
458812,47, 47,"R",22,"R",11
458812,58,999,"R",22,"R",11
458812,99, 99,"R",22,"R",11
458821,47, 47,"R",16,"R",9
458821,58,999,"R",16,"R",9
458821,99, 99,"R",16,"R",9
458830,10, 10,"R",1,"R",1
458830,42, 42,"R",45,"R",26
458830,58,999,"R",46,"R",27
458830,99, 99,"R",46,"R",27
458858,18, 18,"R",62,"R",27
458858,58,999,"R",62,"R",27
458858,99, 99,"R",62,"R",27
458867,13, 13,"R",54,"R",28
458867,58,999,"R",54,"R",28
458867,99, 99,"R",54,"R",28
458885, 5,  5,"R",35,"R",3
458885,28, 28,"R",1,"Z",0
458885,40, 40,"R",1,"Z",0
458885,58,999,"R",37,"R",3
458885,99, 99,"R",37,"R",3
458919, 1,  1,"R",16,"R",1
458919,12, 12,"R",1,"Z",0
458919,13, 13,"R",373,"R",42
458919,18, 18,"R",1,"Z",0
458919,21, 21,"R",1,"Z",0
458919,28, 28,"R",1,"Z",0
458919,39, 39,"R",2,"R",2
458919,45, 45,"R",10,"R",2
458919,48, 48,"R",1,"Z",0
458919,53, 53,"R",1,"Z",0
458919,58,999,"R",407,"R",47
458919,99, 99,"R",407,"R",47
458955, 5,  5,"R",1,"Z",0
458955,22, 22,"R",2,"Z",0
458955,24, 24,"R",1,"Z",0
458955,28, 28,"R",33,"Z",0
458955,58,999,"R",37,"Z",0
458955,99, 99,"R",37,"Z",0
458964,13, 13,"R",2,"R",1
458964,37, 37,"R",2,"Z",0
458964,42, 42,"R",1,"Z",0
458964,45, 45,"R",164,"R",22
458964,58,999,"R",169,"R",23
458964,99, 99,"R",169,"R",23
458973, 1,  1,"R",1,"Z",0
458973, 4,  4,"R",1,"Z",0
458973, 5,  5,"R",1,"Z",0
458973,22, 22,"R",2,"R",1
458973,26, 26,"R",1,"Z",0
458973,35, 35,"R",1,"Z",0
458973,39, 39,"R",1,"Z",0
458973,47, 47,"R",1,"Z",0
458973,48, 48,"R",226,"R",23
458973,58,999,"R",235,"R",24
458973,99, 99,"R",235,"R",24
458982, 6,  6,"R",1,"Z",0
458982,24, 24,"R",1,"Z",0
458982,48, 48,"R",50,"R",7
458982,58,999,"R",52,"R",7
458982,99, 99,"R",52,"R",7
459000, 5,  5,"R",1,"R",1
459000,47, 47,"R",18,"R",14
459000,58,999,"R",19,"R",15
459000,99, 99,"R",19,"R",15
459019,37, 37,"R",41,"R",22
459019,58,999,"R",41,"R",22
459019,99, 99,"R",41,"R",22
459046,37, 37,"R",17,"R",12
459046,58,999,"R",17,"R",12
459046,99, 99,"R",17,"R",12
459055,12, 12,"R",41,"R",13
459055,58,999,"R",41,"R",13
459055,99, 99,"R",41,"R",13
459064,37, 37,"R",18,"R",9
459064,45, 45,"R",5,"R",5
459064,58,999,"R",23,"R",14
459064,99, 99,"R",23,"R",14
459116, 4,  4,"R",12,"R",9
459116, 6,  6,"R",1,"Z",0
459116,58,999,"R",13,"R",9
459116,99, 99,"R",13,"R",9
459125, 4,  4,"R",7,"R",5
459125,58,999,"R",7,"R",5
459125,99, 99,"R",7,"R",5
459170, 6,  6,"R",6,"R",2
459170,58,999,"R",6,"R",2
459170,99, 99,"R",6,"R",2
459189, 6,  6,"R",2,"Z",0
459189,58,999,"R",2,"Z",0
459189,99, 99,"R",2,"Z",0
459198, 6,  6,"R",22,"R",13
459198,58,999,"R",22,"R",13
459198,99, 99,"R",22,"R",13
459204, 4,  4,"R",1,"Z",0
459204, 6,  6,"R",1095,"R",79
459204,32, 32,"R",41,"R",2
459204,34, 34,"R",1,"Z",0
459204,58,999,"R",1138,"R",81
459204,99, 99,"R",1138,"R",81
459213, 4,  4,"R",1,"R",0
459213, 6,  6,"R",117,"R",23
459213,58,999,"R",118,"R",23
459213,99, 99,"R",118,"R",23
459231, 6,  6,"R",21,"R",11
459231,58,999,"R",21,"R",11
459231,99, 99,"R",21,"R",11
459259,51, 51,"R",6,"Z",0
459259,58,999,"R",6,"Z",0
459259,99, 99,"R",6,"Z",0
459268,51, 51,"R",6,"Z",0
459268,58,999,"R",6,"Z",0
459268,99, 99,"R",6,"Z",0
459277, 4,  4,"R",1,"R",0
459277, 8,  8,"R",115,"R",30
459277,17, 17,"R",1,"R",0
459277,18, 18,"R",1,"R",0
459277,30, 30,"R",1,"R",1
459277,40, 40,"R",1,"R",0
459277,58,999,"R",120,"R",31
459277,99, 99,"R",120,"R",31
459286, 8,  8,"R",14,"R",5
459286,58,999,"R",14,"R",5
459286,99, 99,"R",14,"R",5
459295, 8,  8,"R",46,"R",6
459295,58,999,"R",46,"R",6
459295,98, 98,"R",3,"A",
459295,99, 99,"R",49,"R",6
459301,10, 10,"R",11,"R",4
459301,24, 24,"R",1,"Z",0
459301,42, 42,"R",1,"R",1
459301,58,999,"R",13,"R",5
459301,99, 99,"R",13,"R",5
459310,12, 12,"R",13,"R",1
459310,58,999,"R",13,"R",1
459310,98, 98,"R",1,"A",
459310,99, 99,"R",14,"R",1
459329,12, 12,"R",140,"R",53
459329,58,999,"R",140,"R",53
459329,99, 99,"R",140,"R",53
459347,12, 12,"R",34,"R",8
459347,58,999,"R",34,"R",8
459347,99, 99,"R",34,"R",8
459374,12, 12,"R",1,"R",1
459374,17, 17,"R",57,"R",16
459374,58,999,"R",58,"R",17
459374,99, 99,"R",58,"R",17
459392,17, 17,"R",2,"R",1
459392,18, 18,"R",17,"R",12
459392,21, 21,"R",6,"R",4
459392,58,999,"R",25,"R",17
459392,99, 99,"R",25,"R",17
459408,25, 25,"R",15,"R",9
459408,44, 44,"R",3,"R",0
459408,58,999,"R",18,"R",9
459408,98, 98,"R",1,"A",
459408,99, 99,"R",19,"R",9
459417,26, 26,"R",11,"R",4
459417,58,999,"R",11,"R",4
459417,99, 99,"R",11,"R",4
459426,17, 17,"R",1,"R",0
459426,19, 19,"R",2,"R",2
459426,26, 26,"R",1,"R",0
459426,27, 27,"R",98,"R",42
459426,55, 55,"R",1,"R",0
459426,58,999,"R",103,"R",44
459426,99, 99,"R",103,"R",44
459462,34, 34,"R",15,"R",5
459462,36, 36,"R",47,"R",12
459462,42, 42,"R",3,"R",2
459462,58,999,"R",65,"R",19
459462,98, 98,"R",1,"A",
459462,99, 99,"R",66,"R",19
459499,41, 41,"R",1,"Z",0
459499,58,999,"R",1,"Z",0
459499,99, 99,"R",1,"Z",0
459514,48, 48,"R",63,"R",22
459514,58,999,"R",63,"R",22
459514,99, 99,"R",63,"R",22
459523,48, 48,"R",27,"Z",0
459523,58,999,"R",27,"Z",0
459523,99, 99,"R",27,"Z",0
459532,48, 48,"R",36,"R",21
459532,58,999,"R",36,"R",21
459532,99, 99,"R",36,"R",21
459541,49, 49,"R",10,"R",3
459541,58,999,"R",10,"R",3
459541,99, 99,"R",10,"R",3
459550,53, 53,"R",13,"R",6
459550,58,999,"R",13,"R",6
459550,99, 99,"R",13,"R",6
459578,48, 48,"R",1,"Z",0
459578,55, 55,"R",35,"R",10
459578,58,999,"R",36,"R",10
459578,99, 99,"R",36,"R",10
459727, 6,  6,"R",17,"R",16
459727,12, 12,"R",3,"R",0
459727,13, 13,"R",1,"R",0
459727,27, 27,"R",1,"R",0
459727,34, 34,"R",1,"R",0
459727,36, 36,"R",8,"R",2
459727,37, 37,"R",2,"R",1
459727,39, 39,"R",1,"R",0
459727,48, 48,"R",2,"R",0
459727,53, 53,"R",1,"R",1
459727,58,999,"R",37,"R",20
459727,99, 99,"R",37,"R",20
459842,17, 17,"R",35,"R",6
459842,55, 55,"R",19,"R",3
459842,58,999,"R",54,"R",9
459842,99, 99,"R",54,"R",9
459851,17, 17,"R",1,"Z",0
459851,47, 47,"R",1,"Z",0
459851,55, 55,"R",75,"R",9
459851,58,999,"R",77,"R",9
459851,99, 99,"R",77,"R",9
459949, 4,  4,"R",1,"R",1
459949,13, 13,"R",1,"R",1
459949,39, 39,"R",1,"R",1
459949,48, 48,"R",625,"R",602
459949,58,999,"R",628,"R",605
459949,90, 90,"R",4,"R",3
459949,99, 99,"R",632,"R",608
459958,48, 48,"R",38,"R",11
459958,58,999,"R",38,"R",11
459958,99, 99,"R",38,"R",11
459967,48, 48,"R",191,"Z",0
459967,53, 53,"R",1,"Z",0
459967,58,999,"R",192,"Z",0
459967,99, 99,"R",192,"Z",0
459985,48, 48,"R",164,"R",87
459985,58,999,"R",164,"R",87
459985,99, 99,"R",164,"R",87
459994, 1,  1,"R",2,"Z",0
459994, 4,  4,"R",5,"R",1
459994, 5,  5,"R",8,"Z",0
459994, 6,  6,"R",14,"R",1
459994, 8,  8,"R",8,"Z",0
459994, 9,  9,"R",1,"Z",0
459994,11, 11,"R",2,"R",1
459994,12, 12,"R",10,"R",1
459994,13, 13,"R",6,"Z",0
459994,16, 16,"R",7,"R",1
459994,17, 17,"R",17,"R",1
459994,18, 18,"R",16,"Z",0
459994,19, 19,"R",2,"R",1
459994,20, 20,"R",3,"R",1
459994,22, 22,"R",29,"R",4
459994,23, 23,"R",1,"R",1
459994,24, 24,"R",9,"R",1
459994,26, 26,"R",15,"R",2
459994,27, 27,"R",5,"Z",0
459994,30, 30,"R",14,"R",2
459994,31, 31,"R",2,"Z",0
459994,32, 32,"R",11,"R",3
459994,33, 33,"R",1,"Z",0
459994,34, 34,"R",3,"R",1
459994,35, 35,"R",3,"R",1
459994,36, 36,"R",11,"R",1
459994,37, 37,"R",20,"R",5
459994,38, 38,"R",2,"Z",0
459994,39, 39,"R",24,"R",2
459994,40, 40,"R",18,"R",4
459994,41, 41,"R",4,"Z",0
459994,42, 42,"R",6,"Z",0
459994,44, 44,"R",2,"Z",0
459994,46, 46,"R",2,"R",1
459994,47, 47,"R",2,"Z",0
459994,48, 48,"R",26,"R",2
459994,49, 49,"R",2,"Z",0
459994,50, 50,"R",1,"Z",0
459994,51, 51,"R",3,"Z",0
459994,53, 53,"R",8,"Z",0
459994,54, 54,"R",1,"R",1
459994,55, 55,"R",5,"Z",0
459994,56, 56,"R",3,"Z",0
459994,58,999,"R",334,"R",39
459994,98, 98,"R",18,"A",
459994,99, 99,"R",352,"R",39
460011,45, 45,"R",14,"R",4
460011,58,999,"R",14,"R",4
460011,99, 99,"R",14,"R",4
460020,37, 37,"R",1,"R",0
460020,45, 45,"R",54,"R",10
460020,58,999,"R",55,"R",10
460020,99, 99,"R",55,"R",10
460093,26, 26,"R",25,"R",9
460093,58,999,"R",25,"R",9
460093,99, 99,"R",25,"R",9
460109,18, 18,"R",63,"R",17
460109,26, 26,"R",11,"R",2
460109,58,999,"R",74,"R",19
460109,99, 99,"R",74,"R",19
460118,39, 39,"R",87,"R",20
460118,42, 42,"R",7,"Z",0
460118,58,999,"R",94,"R",20
460118,99, 99,"R",94,"R",20
460127,26, 26,"R",44,"R",23
460127,58,999,"R",44,"R",23
460127,99, 99,"R",44,"R",23
460136,48, 48,"R",189,"R",33
460136,58,999,"R",189,"R",33
460136,99, 99,"R",189,"R",33
460145,17, 17,"R",80,"Z",0
460145,18, 18,"R",4,"Z",0
460145,58,999,"R",84,"Z",0
460145,98, 98,"R",2,"A",
460145,99, 99,"R",86,"Z",0
460172, 2,  2,"R",1,"R",0
460172,48, 48,"R",83,"R",26
460172,58,999,"R",84,"R",26
460172,99, 99,"R",84,"R",26
460181, 6,  6,"R",1,"Z",0
460181,48, 48,"R",112,"R",30
460181,58,999,"R",113,"R",30
460181,90, 90,"R",1,"Z",0
460181,99, 99,"R",114,"R",30
460190,12, 12,"R",73,"R",14
460190,42, 42,"R",1,"Z",0
460190,58,999,"R",74,"R",14
460190,99, 99,"R",74,"R",14
460206,48, 48,"R",106,"R",19
460206,58,999,"R",106,"R",19
460206,99, 99,"R",106,"R",19
460349, 4,  4,"R",2,"Z",0
460349, 6,  6,"R",3,"Z",0
460349, 8,  8,"R",1,"Z",0
460349, 9,  9,"R",1,"Z",0
460349,12, 12,"R",5,"Z",0
460349,13, 13,"R",3,"Z",0
460349,17, 17,"R",1,"Z",0
460349,21, 21,"R",1,"Z",0
460349,24, 24,"R",2,"Z",0
460349,25, 25,"R",5,"Z",0
460349,29, 29,"R",1,"Z",0
460349,33, 33,"R",1,"Z",0
460349,34, 34,"R",2,"Z",0
460349,36, 36,"R",1,"Z",0
460349,37, 37,"R",5,"Z",0
460349,41, 41,"R",1,"Z",0
460349,44, 44,"R",3,"Z",0
460349,45, 45,"R",1,"Z",0
460349,48, 48,"R",1,"Z",0
460349,51, 51,"R",1,"Z",0
460349,53, 53,"R",1,"Z",0
460349,58,999,"R",42,"Z",0
460349,90, 90,"R",1,"Z",0
460349,99, 99,"R",43,"Z",0
460385,42, 42,"R",19,"R",3
460385,58,999,"R",19,"R",3
460385,98, 98,"R",6,"A",
460385,99, 99,"R",25,"R",3
460394, 6,  6,"R",1172,"R",804
460394,57, 57,"R",41,"R",18
460394,58,999,"R",1213,"R",822
460394,90, 90,"R",33,"R",1
460394,99, 99,"R",1246,"R",823
460455,36, 36,"R",17,"Z",0
460455,58,999,"R",17,"Z",0
460455,99, 99,"R",17,"Z",0
460464, 6,  6,"R",1178,"R",861
460464,57, 57,"R",47,"R",23
460464,58,999,"R",1225,"R",884
460464,90, 90,"R",29,"R",1
460464,99, 99,"R",1254,"R",885
460482,26, 26,"R",35,"R",2
460482,58,999,"R",35,"R",2
460482,99, 99,"R",35,"R",2
460516, 4,  4,"R",1,"Z",0
460516, 6,  6,"R",124,"R",29
460516,58,999,"R",125,"R",29
460516,99, 99,"R",125,"R",29
460525,16, 16,"R",88,"R",24
460525,35, 35,"R",1,"Z",0
460525,41, 41,"R",4,"R",2
460525,58,999,"R",93,"R",26
460525,99, 99,"R",93,"R",26
460534, 1,  1,"R",1,"Z",0
460534, 6,  6,"R",1,"Z",0
460534,28, 28,"R",1,"Z",0
460534,35, 35,"R",15,"R",2
460534,48, 48,"R",291,"R",56
460534,58,999,"R",309,"R",58
460534,99, 99,"R",309,"R",58
460543, 1,  1,"R",2,"R",0
460543, 2,  2,"R",1,"R",0
460543, 5,  5,"R",11,"R",5
460543, 6,  6,"R",4,"R",1
460543, 8,  8,"R",3,"R",2
460543,13, 13,"R",1,"R",0
460543,15, 15,"R",2,"R",1
460543,20, 20,"R",2,"R",1
460543,22, 22,"R",6,"R",3
460543,25, 25,"R",2,"R",2
460543,27, 27,"R",1,"R",1
460543,28, 28,"R",2,"R",1
460543,29, 29,"R",4,"R",2
460543,30, 30,"R",1,"R",1
460543,32, 32,"R",1,"R",0
460543,34, 34,"R",1,"R",0
460543,35, 35,"R",2,"R",1
460543,36, 36,"R",1,"R",1
460543,37, 37,"R",3,"R",0
460543,40, 40,"R",9,"R",4
460543,47, 47,"R",2,"R",0
460543,48, 48,"R",569,"R",214
460543,49, 49,"R",2,"R",1
460543,51, 51,"R",3,"R",0
460543,53, 53,"R",1,"R",0
460543,58,999,"R",636,"R",241
460543,98, 98,"R",158,"A",
460543,99, 99,"R",794,"R",241
460677,72, 72,"R",46,"R",9
460677,89,999,"R",46,"R",9
460677,99, 99,"R",46,"R",9
460701,12, 12,"R",67,"R",22
460701,58,999,"R",67,"R",22
460701,98, 98,"R",2,"A",
460701,99, 99,"R",69,"R",22
460756,15, 15,"R",103,"R",4
460756,58,999,"R",103,"R",4
460756,99, 99,"R",103,"R",4
460765,37, 37,"R",35,"R",8
460765,57, 57,"R",2,"R",0
460765,58,999,"R",37,"R",8
460765,99, 99,"R",37,"R",8
460783, 1,  1,"R",10,"R",2
460783, 4,  4,"R",1,"Z",0
460783,15, 15,"R",2,"R",1
460783,17, 17,"R",2,"Z",0
460783,22, 22,"R",12,"R",2
460783,29, 29,"R",1,"Z",0
460783,39, 39,"R",2,"Z",0
460783,45, 45,"R",22,"R",8
460783,47, 47,"R",12,"R",1
460783,48, 48,"R",14,"R",2
460783,51, 51,"R",1,"R",1
460783,58,999,"R",79,"R",17
460783,98, 98,"R",15,"A",
460783,99, 99,"R",94,"R",17
460808,16, 16,"R",8,"R",2
460808,58,999,"R",8,"R",2
460808,99, 99,"R",8,"R",2
460817, 6,  6,"R",1,"R",0
460817,24, 24,"R",1,"R",0
460817,37, 37,"R",52,"R",4
460817,58,999,"R",54,"R",4
460817,99, 99,"R",54,"R",4
460826,13, 13,"R",127,"R",14
460826,45, 45,"R",11,"R",2
460826,58,999,"R",138,"R",16
460826,99, 99,"R",138,"R",16
460835,37, 37,"R",1,"R",0
460835,45, 45,"R",85,"R",13
460835,58,999,"R",86,"R",13
460835,99, 99,"R",86,"R",13
460862,30, 30,"R",1,"R",1
460862,41, 41,"R",13,"R",12
460862,53, 53,"R",2,"R",1
460862,58,999,"R",16,"R",14
460862,99, 99,"R",16,"R",14
460871,24, 24,"R",3,"R",3
460871,58,999,"R",3,"R",3
460871,99, 99,"R",3,"R",3
460899,16, 16,"R",6,"R",5
460899,58,999,"R",6,"R",5
460899,99, 99,"R",6,"R",5
460914, 4,  4,"R",6,"R",3
460914,58,999,"R",6,"R",3
460914,99, 99,"R",6,"R",3
460932,29, 29,"R",44,"R",44
460932,58,999,"R",44,"R",44
460932,99, 99,"R",44,"R",44
460969,12, 12,"R",32,"R",8
460969,58,999,"R",32,"R",8
460969,99, 99,"R",32,"R",8
460978,26, 26,"R",1,"Z",0
460978,48, 48,"R",88,"R",18
460978,58,999,"R",89,"R",18
460978,99, 99,"R",89,"R",18
460987, 5,  5,"R",43,"R",13
460987,57, 57,"R",1,"Z",0
460987,58,999,"R",44,"R",13
460987,99, 99,"R",44,"R",13
460996,29, 29,"R",23,"R",13
460996,58,999,"R",23,"R",13
460996,99, 99,"R",23,"R",13
461014, 9,  9,"R",2,"R",1
461014,34, 34,"R",5,"Z",0
461014,35, 35,"R",1,"Z",0
461014,36, 36,"R",185,"R",17
461014,37, 37,"R",1,"Z",0
461014,42, 42,"R",1,"Z",0
461014,58,999,"R",195,"R",18
461014,99, 99,"R",195,"R",18
461023, 4,  4,"R",3,"Z",0
461023, 6,  6,"R",8,"Z",0
461023, 8,  8,"R",1,"Z",0
461023,12, 12,"R",4,"Z",0
461023,13, 13,"R",3,"Z",0
461023,24, 24,"R",1,"Z",0
461023,32, 32,"R",1,"Z",0
461023,36, 36,"R",1,"Z",0
461023,37, 37,"R",2,"Z",0
461023,39, 39,"R",1,"Z",0
461023,40, 40,"R",1,"Z",0
461023,41, 41,"R",1,"Z",0
461023,42, 42,"R",4,"Z",0
461023,47, 47,"R",2,"Z",0
461023,48, 48,"R",7,"Z",0
461023,53, 53,"R",3,"Z",0
461023,54, 54,"R",1,"Z",0
461023,56, 56,"R",2,"Z",0
461023,58,999,"R",46,"Z",0
461023,99, 99,"R",46,"Z",0
461032,37, 37,"R",5,"Z",0
461032,58,999,"R",5,"Z",0
461032,99, 99,"R",5,"Z",0
461087, 5,  5,"R",8,"R",1
461087,20, 20,"R",1,"R",1
461087,40, 40,"R",885,"R",180
461087,58,999,"R",894,"R",182
461087,99, 99,"R",894,"R",182
461111,39, 39,"R",22,"Z",0
461111,58,999,"R",22,"Z",0
461111,98, 98,"R",3,"A",
461111,99, 99,"R",25,"Z",0
461148, 1,  1,"R",1,"R",1
461148, 4,  4,"R",1,"R",1
461148, 5,  5,"R",1,"R",1
461148, 6,  6,"R",46,"R",21
461148, 9,  9,"R",4,"R",1
461148,12, 12,"R",18,"R",10
461148,16, 16,"R",2,"R",1
461148,17, 17,"R",2,"Z",0
461148,20, 20,"R",1,"Z",0
461148,26, 26,"R",2,"R",2
461148,29, 29,"R",2,"R",1
461148,32, 32,"R",1,"Z",0
461148,34, 34,"R",8,"R",5
461148,36, 36,"R",28,"R",16
461148,39, 39,"R",1,"R",1
461148,41, 41,"R",1,"R",1
461148,42, 42,"R",5,"R",4
461148,48, 48,"R",6,"R",6
461148,51, 51,"R",1,"R",1
461148,53, 53,"R",2,"R",2
461148,58,999,"R",133,"R",75
461148,72, 72,"R",1,"R",1
461148,89,999,"R",1,"R",1
461148,90, 90,"R",54,"R",20
461148,98, 98,"R",2,"A",
461148,99, 99,"R",190,"R",96
461175, 6,  6,"R",58,"R",4
461175,58,999,"R",58,"R",4
461175,99, 99,"R",58,"R",4
461193,39, 39,"R",6,"R",3
461193,42, 42,"R",46,"R",39
461193,54, 54,"R",2,"R",1
461193,58,999,"R",54,"R",43
461193,99, 99,"R",54,"R",43
461218, 1,  1,"R",1,"Z",0
461218, 4,  4,"R",1,"Z",0
461218, 5,  5,"R",3,"Z",0
461218,10, 10,"R",1,"Z",0
461218,12, 12,"R",5,"Z",0
461218,13, 13,"R",4,"Z",0
461218,15, 15,"R",1,"Z",0
461218,18, 18,"R",1,"Z",0
461218,22, 22,"R",1,"Z",0
461218,24, 24,"R",2,"Z",0
461218,26, 26,"R",1,"Z",0
461218,27, 27,"R",1,"Z",0
461218,28, 28,"R",1,"Z",0
461218,29, 29,"R",3,"Z",0
461218,30, 30,"R",1,"Z",0
461218,34, 34,"R",3,"Z",0
461218,36, 36,"R",6,"Z",0
461218,37, 37,"R",2,"Z",0
461218,39, 39,"R",2,"Z",0
461218,40, 40,"R",1,"Z",0
461218,42, 42,"R",37,"Z",0
461218,45, 45,"R",3,"Z",0
461218,47, 47,"R",1,"Z",0
461218,48, 48,"R",7,"Z",0
461218,49, 49,"R",2,"Z",0
461218,54, 54,"R",1,"Z",0
461218,58,999,"R",92,"Z",0
461218,99, 99,"R",92,"Z",0
461245,12, 12,"R",42,"R",5
461245,58,999,"R",42,"R",5
461245,99, 99,"R",42,"R",5
461254, 6,  6,"R",2,"R",1
461254,58,999,"R",2,"R",1
461254,99, 99,"R",2,"R",1
461263, 6,  6,"R",5,"Z",0
461263,58,999,"R",5,"Z",0
461263,99, 99,"R",5,"Z",0
461272, 4,  4,"R",1,"R",0
461272,49, 49,"R",14,"R",4
461272,58,999,"R",15,"R",4
461272,99, 99,"R",15,"R",4
461281,12, 12,"R",1,"R",1
461281,58,999,"R",1,"R",1
461281,99, 99,"R",1,"R",1
461290,23, 23,"R",1,"R",1
461290,33, 33,"R",22,"R",4
461290,36, 36,"R",1,"Z",0
461290,50, 50,"R",1,"Z",0
461290,58,999,"R",25,"R",5
461290,99, 99,"R",25,"R",5
461306,12, 12,"R",123,"R",24
461306,58,999,"R",123,"R",24
461306,99, 99,"R",123,"R",24
461315,26, 26,"R",24,"R",6
461315,58,999,"R",24,"R",6
461315,99, 99,"R",24,"R",6
461333,15, 15,"R",1,"R",1
461333,58,999,"R",1,"R",1
461333,98, 98,"R",1,"A",
461333,99, 99,"R",2,"R",1
461342, 4,  4,"R",1,"R",1
461342, 6,  6,"R",2,"R",1
461342, 8,  8,"R",2,"R",0
461342,16, 16,"R",2,"R",1
461342,19, 19,"R",1,"R",1
461342,32, 32,"R",2,"R",2
461342,37, 37,"R",1,"R",1
461342,41, 41,"R",1,"R",0
461342,49, 49,"R",62,"R",30
461342,53, 53,"R",2,"R",2
461342,56, 56,"R",1,"R",1
461342,58,999,"R",77,"R",40
461342,99, 99,"R",77,"R",40
461379,24, 24,"R",7,"Z",0
461379,58,999,"R",7,"Z",0
461379,99, 99,"R",7,"Z",0
461388,48, 48,"R",8,"R",3
461388,58,999,"R",8,"R",3
461388,99, 99,"R",8,"R",3
461412,11, 11,"R",8,"R",0
461412,24, 24,"R",8,"R",0
461412,51, 51,"R",24,"R",1
461412,58,999,"R",40,"R",1
461412,98, 98,"R",9,"A",
461412,99, 99,"R",49,"R",1
461421,17, 17,"R",3,"R",3
461421,29, 29,"R",5,"R",5
461421,58,999,"R",8,"R",8
461421,99, 99,"R",8,"R",8
461430,32, 32,"R",178,"R",33
461430,58,999,"R",178,"R",33
461430,99, 99,"R",178,"R",33
461494,49, 49,"R",16,"R",1
461494,58,999,"R",16,"R",1
461494,98, 98,"R",1,"A",
461494,99, 99,"R",17,"R",1
461500, 6,  6,"R",3,"R",1
461500,58,999,"R",3,"R",1
461500,98, 98,"R",1,"A",
461500,99, 99,"R",4,"R",1
461528,12, 12,"R",2,"R",1
461528,21, 21,"R",1,"R",0
461528,22, 22,"R",1,"R",0
461528,36, 36,"R",1,"R",0
461528,37, 37,"R",4,"R",1
461528,47, 47,"R",1,"R",0
461528,58,999,"R",10,"R",2
461528,99, 99,"R",10,"R",2
461537,29, 29,"R",4,"R",4
461537,58,999,"R",4,"R",4
461537,98, 98,"R",2,"A",
461537,99, 99,"R",6,"R",4
461555, 4,  4,"R",1,"R",0
461555,35, 35,"R",12,"R",4
461555,58,999,"R",13,"R",4
461555,99, 99,"R",13,"R",4
461573,17, 17,"R",5,"R",1
461573,29, 29,"R",75,"R",22
461573,58,999,"R",80,"R",23
461573,99, 99,"R",80,"R",23
461582,17, 17,"R",1,"Z",0
461582,58,999,"R",1,"Z",0
461582,99, 99,"R",1,"Z",0
461591,15, 15,"R",7,"R",4
461591,58,999,"R",7,"R",4
461591,99, 99,"R",7,"R",4
461607, 6,  6,"R",4,"R",1
461607,58,999,"R",4,"R",1
461607,99, 99,"R",4,"R",1
461625,72, 72,"R",3,"R",1
461625,89,999,"R",3,"R",1
461625,99, 99,"R",3,"R",1
461652,16, 16,"R",4,"Z",0
461652,41, 41,"R",1,"R",1
461652,58,999,"R",5,"R",1
461652,99, 99,"R",5,"R",1
461689, 8,  8,"R",56,"R",16
461689,58,999,"R",56,"R",16
461689,99, 99,"R",56,"R",16
461704,23, 23,"R",76,"R",41
461704,27, 27,"R",1,"R",1
461704,36, 36,"R",1,"R",1
461704,58,999,"R",78,"R",43
461704,99, 99,"R",78,"R",43
461713, 4,  4,"R",10,"R",4
461713,58,999,"R",10,"R",4
461713,99, 99,"R",10,"R",4
461722,21, 21,"R",26,"R",5
461722,58,999,"R",26,"R",5
461722,99, 99,"R",26,"R",5
461740,48, 48,"R",17,"R",5
461740,58,999,"R",17,"R",5
461740,99, 99,"R",17,"R",5
461759,17, 17,"R",1,"R",1
461759,21, 21,"R",6,"R",2
461759,39, 39,"R",6,"R",1
461759,54, 54,"R",3,"R",1
461759,58,999,"R",16,"R",5
461759,98, 98,"R",1,"A",
461759,99, 99,"R",17,"R",5
461768, 9,  9,"R",1,"R",0
461768,29, 29,"R",1,"R",0
461768,34, 34,"R",2,"R",0
461768,36, 36,"R",32,"R",9
461768,58,999,"R",36,"R",9
461768,98, 98,"R",4,"A",
461768,99, 99,"R",40,"R",9
461786,55, 55,"R",24,"Z",0
461786,58,999,"R",24,"Z",0
461786,99, 99,"R",24,"Z",0
461795, 8,  8,"R",1,"R",1
461795,12, 12,"R",4,"R",4
461795,13, 13,"R",3,"R",3
461795,17, 17,"R",1,"R",1
461795,22, 22,"R",5,"R",5
461795,29, 29,"R",1,"R",1
461795,37, 37,"R",1,"R",1
461795,40, 40,"R",1,"R",1
461795,47, 47,"R",1,"R",1
461795,48, 48,"R",124,"R",124
461795,58,999,"R",142,"R",142
461795,90, 90,"R",10,"R",0
461795,99, 99,"R",152,"R",142
461810, 8,  8,"R",12,"Z",0
461810,58,999,"R",12,"Z",0
461810,99, 99,"R",12,"Z",0
461829, 6,  6,"R",16,"R",16
461829,58,999,"R",16,"R",16
461829,99, 99,"R",16,"R",16
461838,36, 36,"R",113,"R",10
461838,58,999,"R",113,"R",10
461838,98, 98,"R",1,"A",
461838,99, 99,"R",114,"R",10
461847,34, 34,"R",2,"R",1
461847,36, 36,"R",6,"R",6
461847,58,999,"R",8,"R",7
461847,99, 99,"R",8,"R",7
461856, 6,  6,"R",158,"R",27
461856,58,999,"R",158,"R",27
461856,98, 98,"R",3,"A",
461856,99, 99,"R",161,"R",27
